_id,name_en,name_fr,name_de,name_es,name_it,name_jp,game,armor_type,hunter_rank,village_stars,dlc_event,gender,hunter_type,rarity,num_slots,defense,max_defense,fire_res,water_res,thunder_res,ice_res,dragon_res,price
557,Rathian Heart Vest,Tun. cœur Rathian,Rathianherz-Weste,Chaleco Cor. Rathian,Pettor.Cuore Rathian,,0,1,3,6,,0,2,5,1,16,,4,2,0,2,-2,
558,Rathalos Soul Mail,Cotte âme Rathalos,RathalosseelenPanzer,Malla Alma Rathalos,Cotta Anima Rathalos,,0,1,3,6,,0,1,5,1,38,,2,-1,2,0,-4,
559,Rathalos Soul Vest,Tunique âme Rathalos,Rathalosseelen-Weste,Chal. Alma Rathalos,Pett. Anima Rathalos,,0,1,3,6,,0,2,5,1,18,,4,2,5,1,-2,
560,Mafumofu Jacket S,Gilet Mafumofu S,Mafumofu-Jacke S,Chaqueta Mafumofu S,Giacca Mafumofu S,,0,1,4,7,,0,0,6,1,20,,0,0,0,3,0,
561,Leather Armor S,Armure de cuir S,Lederrüstung S,Armadura de Cuero S,Armatura di Cuoio S,,0,1,4,7,,0,0,6,0,22,,2,0,0,0,0,
562,Chain Mail S,Cotte de mailles S,Kettenpanzer S,Cota de Malla S,Cotta di Maglia S,,0,1,4,7,,0,0,6,1,24,,2,2,-2,1,0,
563,Hunter's Mail S,Cotte de chasseur S,Jägerpanzer S,Malla de Cazador S,Cotta Cacciatore S,,0,1,4,7,,0,1,6,1,38,,0,0,-4,0,0,
564,Hunter's Vest S,Tuniq. de chasseur S,Jägerweste S,Chaleco de Cazador S,Pettor. Cacciatore S,,0,1,4,7,,0,2,6,1,26,,2,2,-2,2,0,
565,Bone Mail S,Cotte d'os S,Knochenpanzer S,Malla de Hueso S,Cotta d’Osso S,,0,1,4,7,,0,1,6,1,44,,2,2,-2,-2,-2,
566,Bone Vest S,Tunique d'os S,Knochenweste S,Chaleco de Hueso S,Pettorina d’Osso S,,0,1,4,7,,0,2,6,1,26,,5,5,0,-1,0,
567,Battle Mail S,Cotte de combat S,Kampfpanzer S,Malla de Combate S,Cotta da Battaglia S,,0,1,4,7,,0,1,6,1,46,,2,-2,-2,-1,0,
568,Battle Vest S,Tunique de combat S,Kampfweste S,Chaleco de Combate S,Pettor. Battaglia S,,0,1,4,7,,0,2,6,1,26,,4,0,0,0,2,
569,Velociprey Mail S,Cotte Velociprey S,Velociprey-Panzer S,Malla Velociprey S,Cotta Velociprey S,,0,1,4,7,,0,1,6,1,50,,1,1,1,0,-1,
570,Velociprey Vest S,Tunique Velociprey S,Velociprey-Weste S,Chaleco Velociprey S,Pettor. Velociprey S,,0,1,4,7,,0,2,6,1,26,,3,3,3,1,0,
571,Vespoid Mail S,Cotte Vespoid S,Vespoid-Panzer S,Malla de Vespoid S,Cotta Vespoid S,,0,1,4,7,,0,1,6,2,50,,-6,-5,2,-4,2,
572,Vespoid Vest S,Tunique Vespoid S,Vespoid-Weste S,Chaleco de Vespoid S,Pettorina Vespoid S,,0,1,4,7,,0,2,6,1,26,,-5,-4,5,-3,2,
573,Hi-Metal Mail S,Cotte haut-métal S,Hochmetall-Panzer S,Malla de Megametal S,Cotta Hi-Metal S,,0,1,4,7,,0,1,6,2,50,,-2,-2,3,-1,0,
574,Hi-Metal Vest S,Tunique haut-métal S,Hochmetall-Weste S,Chaleco Megametal S,Pettorina Hi-Metal S,,0,1,4,7,,0,2,6,1,26,,0,0,5,0,0,
575,Steel Mail S,Cotte d'acier S,Stahlpanzer S,Malla de Acero S,Cotta d’Acciaio S,,0,1,4,7,,0,1,6,1,52,,2,2,-2,0,0,
576,Hornet Mail S,Cotte Hornet S,Hornissen-Panzer S,Malla de Hornet. S,Cotta Hornet S,,0,1,4,7,,0,1,6,1,52,,-6,-1,-5,-5,2,
577,Hornet Vest S,Tunique Hornet S,Hornissen-Weste S,Chaleco de Hornet. S,Pettorina Hornet S,,0,1,4,7,,0,2,6,1,26,,-5,2,-3,-4,3,
578,Genprey Mail S,Cotte Genprey S,Genprey-Panzer S,Malla de Genprey S,Cotta Genprey S,,0,1,4,7,,0,1,6,2,52,,2,-2,3,-2,-1,
579,Genprey Vest S,Tunique Genprey S,Genprey-Weste S,Chaleco de Genprey S,Pettorina Genprey S,,0,1,4,7,,0,2,6,1,26,,4,0,5,0,0,
580,Ioprey Mail S,Cotte Ioprey S,Ioprey-Panzer S,Malla de Ioprey S,Cotta Ioprey S,,0,1,4,7,,0,1,6,1,52,,3,2,-2,1,-1,
581,Ioprey Vest S,Tunique Ioprey S,Ioprey-Weste S,Chaleco de Ioprey S,Pettorina Ioprey S,,0,1,4,7,,0,2,6,1,28,,4,3,0,2,0,
582,Kut-Ku Mail S,Cotte Kut-Ku S,Kut-Ku-Panzer S,Malla de Kut-Ku S,Cotta Kut-Ku S,,0,1,4,7,,0,1,6,2,52,,2,-2,0,-2,-1,
583,Kut-Ku Vest S,Tunique Kut-Ku S,Kut-Ku-Weste S,Chaleco de Kut-Ku S,Pettorina Kut-Ku S,,0,1,4,7,,0,2,6,1,28,,5,1,3,-1,0,
584,Cephalos Mail S,Cotte Cephalos S,Cephalos-Panzer S,Malla de Cephalos S,Cotta Cephalos S,,0,1,4,7,,0,1,6,2,54,,-3,2,-4,2,0,
585,Cephalos Vest S,Tunique Cephalos S,Cephalos-Weste S,Chaleco Cephalos S,Pettorina Cephalos S,,0,1,4,7,,0,2,6,1,28,,-1,5,-2,3,1,
586,Conga Mail S,Cotte Conga S,Conga-Panzer S,Malla de Conga S,Cotta di Conga S,,0,1,4,7,,0,1,6,2,54,,-3,2,2,-1,0,
587,Conga Vest S,Tunique Conga S,Conga-Weste S,Chaleco de Conga S,Pettorina di Conga S,,0,1,4,7,,0,2,6,2,28,,-1,4,4,0,1,
588,Gypceros Mail S,Cotte Gypceros S,Gypceros-Panzer S,Malla de Gypceros S,Cotta Gypceros S,,0,1,5,7,,0,1,6,2,54,,-4,1,4,1,0,
589,Gypceros Vest S,Tunique Gypceros S,Gypceros-Weste S,Chaleco Gypceros S,Pettorina Gypceros S,,0,1,5,7,,0,2,6,1,28,,-1,4,6,3,0,
590,Khezu Mail S,Cotte Khezu S,Khezu-Panzer S,Malla de Khezu S,Cotta Khezu S,,0,1,5,7,,0,1,6,2,56,,-3,3,4,1,0,
591,Khezu Vest S,Tunique Khezu S,Khezu-Weste S,Chaleco de Khezu S,Pettorina Khezu S,,0,1,5,7,,0,2,6,2,28,,-1,5,6,2,0,
592,Hermitaur Mail S,Cotte Hermitaur S,Hermitaur-Panzer S,Malla de Hermitaur S,Cotta Hermitaur S,,0,1,4,7,,0,1,6,1,56,,-3,3,-4,0,1,
593,Hermitaur Vest S,Tunique Hermitaur S,Hermitaur-Weste S,Chaleco Hermitaur S,Pettor. Hermitaur S,,0,1,4,7,,0,2,6,1,28,,-1,5,-2,1,2,
594,Hypno Mail S,Cotte Hypno S,Hypno-Panzer S,Malla Hypno S,Cotta Hypno S,,0,1,7,7,,0,1,6,3,56,,-2,2,0,1,1,
595,Hypno Vest S,Tunique Hypno S,Hypno-Weste S,Chal. Hypno S,Pettorina Hypno S,,0,1,7,7,,0,2,6,3,28,,0,4,2,3,2,
596,Basarios Mail S,Cotte Basarios S,Basarios-Panzer S,Malla de Basarios S,Cotta Basarios S,,0,1,5,7,,0,1,6,1,56,,0,2,2,1,-2,
597,Basarios Vest S,Tunique Basarios S,Basarios-Weste S,Chaleco Basarios S,Pettorina Basarios S,,0,1,5,7,,0,2,6,1,28,,2,4,4,2,0,
598,Plesioth Mail S,Cotte Plesioth S,Plesioth-Panzer S,Malla de Plesioth S,Cotta Plesioth S,,0,1,5,8,,0,1,6,1,58,,-4,4,-4,2,0,
599,Plesioth Vest S,Tunique Plesioth S,Plesioth-Weste S,Chaleco Plesioth S,Pettorina Plesioth S,,0,1,5,8,,0,2,6,1,30,,-2,6,-2,3,1,
600,Monoblos Mail S,Cotte Monoblos S,Monoblos-Panzer S,Malla de Monoblos S,Cotta Monoblos S,,0,1,10,8,,0,1,6,2,60,,2,-1,-2,-1,-1,
601,Monoblos Vest S,Tunique Monoblos S,Monoblos-Weste S,Chaleco Monoblos S,Pettorina Monoblos S,,0,1,10,8,,0,2,6,2,30,,4,2,0,0,0,
602,Garuga Mail S,Cotte Garuga S,Garuga-Panzer S,Malla Garuga S,Cotta Garuga S,,0,1,8,8,,0,1,6,2,60,,2,0,2,0,0,
603,Garuga Vest S,Tunique Garuga S,Garuga-Weste S,Chal. Garuga S,Pettorina Garuga S,,0,1,8,8,,0,2,6,2,30,,3,2,3,1,0,
604,Blango Mail S,Cotte Blango S,Blango-Panzer S,Malla de Blango S,Cotta di Blango S,,0,1,5,8,,0,1,6,1,60,,-4,2,0,3,1,
605,Blango Vest S,Tunique Blango S,Blango-Weste S,Chaleco de Blango S,Pettorina Blango S,,0,1,5,8,,0,2,6,1,30,,-3,4,1,5,2,
606,Ceanataur Mail S,Cotte Ceanataur S,Ceanataur-Panzer S,Malla de Ceanataur S,Cotta di Ceanataur S,,0,1,5,8,,0,1,6,1,61,,1,2,-1,-1,0,
607,Ceanataur Vest S,Tunique Ceanataur S,Ceanataur-Weste S,Chaleco Ceanataur S,Pettor. Ceanataur S,,0,1,5,8,,0,2,6,1,30,,2,4,0,0,2,
608,Rathian Mail S,Cotte Rathian S,Rathian-Panzer S,Malla de Rathian S,Cotta Rathian S,,0,1,5,9,,0,1,6,1,62,,2,0,-2,0,-4,
609,Rathian Vest S,Tunique Rathian S,Rathian-Weste S,Chaleco de Rathian S,Pettorina Rathian S,,0,1,5,9,,0,2,6,1,30,,4,2,0,2,-2,
610,Narga Mail S,Cotte Narga S,Narga-Panzer S,Malla Narga S,Cotta Narga S,,0,1,8,9,,0,1,6,1,62,,-4,3,-3,2,0,
611,Narga Vest S,Tunique Narga S,Narga-Weste S,Chal. Narga S,Pettorina Narga S,,0,1,8,9,,0,2,6,1,30,,-2,4,-1,3,1,
612,Tigrex Mail S,Cotte Tigrex S,Tigrex-Panzer S,Malla de Tigrex S,Cotta di Tigrex S,,0,1,6,9,,0,1,6,1,64,,3,2,-2,3,-1,
613,Tigrex Vest S,Tunique Tigrex S,Tigrex-Weste S,Chaleco de Tigrex S,Pettorina Tigrex S,,0,1,6,9,,0,2,6,1,30,,4,3,-1,4,0,
614,Rathalos Mail S,Cotte Rathalos S,Rathalos-Panzer S,Malla de Rathalos S,Cotta Rathalos S,,0,1,5,9,,0,1,6,1,64,,2,-1,2,-3,-4,
615,Rathalos Vest S,Tuniq ue Rathalos S,Rathalos-Weste S,Chaleco Rathalos S,Pettorina Rathalos S,,0,1,5,9,,0,2,6,1,30,,4,0,5,-1,-2,
616,Diablo Mail S,Cotte Diablos S,Diablos-Panzer S,Malla de Diablos S,Cotta di Diablos S,,0,1,6,9,,0,1,6,1,64,,3,-1,1,-2,0,
617,Diablo Vest S,Tunique Diablos S,Diablos-Weste S,Chaleco de Diablos S,Pettorina Diablos S,,0,1,6,9,,0,2,6,1,30,,5,2,4,-1,0,
618,Gravios Mail S,Cotte Gravios S,Gravios-Panzer S,Malla de Gravios S,Cotta Gravios S,,0,1,6,9,,0,1,6,2,64,,2,-2,2,0,-2,
619,Gravios Vest S,Tunique Gravios S,Gravios-Weste S,Chaleco de Gravios S,Pettorina Gravios S,,0,1,6,9,,0,2,6,2,30,,4,1,3,1,0,
620,Leather Armor U,Armure de cuir U,Lederrüstung U,Armadura de Cuero U,Armatura di Cuoio U,,0,1,4,7,,0,0,7,2,20,,2,0,0,0,0,
621,Chain Mail U,Cotte de mailles U,Kettenpanzer U,Cota de Malla U,Cotta di Maglia U,,0,1,4,7,,0,0,7,2,22,,2,2,-2,1,0,
622,Hunter's Mail U,Cotte de chasseur U,Jägerpanzer U,Malla de Cazador U,Cotta Cacciatore U,,0,1,4,7,,0,1,7,2,36,,0,0,-4,0,0,
623,Hunter's Vest U,Tuniq. de chasseur U,Jägerweste U,Chaleco de Cazador U,Pettor. Cacciatore U,,0,1,4,7,,0,2,7,2,24,,2,2,-2,2,0,
624,Bone Mail U,Cotte d'os U,Knochenpanzer U,Malla de Hueso U,Cotta d’Osso U,,0,1,4,7,,0,1,7,2,42,,2,2,-2,-2,-2,
625,Bone Vest U,Tunique d'os U,Knochenweste U,Chaleco de Hueso U,Pettorina d’Osso U,,0,1,4,7,,0,2,7,1,24,,5,5,0,-1,0,
626,Battle Mail U,Cotte de combat U,Kampfpanzer U,Malla de Combate U,Cotta da Battaglia U,,0,1,4,7,,0,1,7,2,44,,2,-2,-2,-1,0,
627,Battle Vest U,Tunique de combat U,Kampfweste U,Chaleco de Combate U,Pettorina Batt. U,,0,1,4,7,,0,2,7,2,24,,4,0,0,0,2,
628,Giaprey Mail U,Cotte Giaprey U,Giaprey-Panzer U,Malla de Giaprey U,Cotta di Giaprey U,,0,1,4,7,,0,1,7,2,44,,0,1,1,3,-1,
629,Giaprey Vest U,Tunique Giaprey U,Giaprey-Weste U,Chaleco de Giaprey U,Pettorina Giaprey U,,0,1,4,7,,0,2,7,2,24,,1,3,3,4,0,
630,Vespoid Mail U,Cotte Vespoid U,Vespoid-Panzer U,Malla de Vespoid U,Cotta Vespoid U,,0,1,4,7,,0,1,7,2,48,,-6,-5,2,-4,2,
631,Vespoid Vest U,Tunique Vespoid U,Vespoid-Weste U,Chaleco de Vespoid U,Pettorina Vespoid U,,0,1,4,7,,0,2,7,2,24,,-5,-4,5,-3,2,
632,Hi-Metal Mail U,Cotte haut-métal U,Hochmetall-Panzer U,Malla de Megametal U,Cotta Hi-Metal U,,0,1,5,7,,0,1,7,2,48,,-2,-2,3,-1,0,
633,Hi-Metal Vest U,Tunique haut-métal U,Hochmetall-Weste U,Chaleco Megametal U,Pettorina Hi-Metal U,,0,1,5,7,,0,2,7,2,24,,0,0,5,0,0,
634,Steel Mail U,Cotte d'acier U,Stahlpanzer U,Malla de acero U,Cotta d’Acciaio U,,0,1,4,7,,0,1,7,1,50,,2,2,-2,0,0,
635,Hornet Mail U,Cotte Hornet U,Hornissen-Panzer U,Malla de Hornet. U,Cotta Hornet U,,0,1,4,7,,0,1,7,2,50,,-6,-1,-5,-5,2,
636,Hornet Vest U,Tunique Hornet U,Hornissen-Weste U,Chaleco de Hornet. U,Pettorina Hornet U,,0,1,4,7,,0,2,7,2,24,,-5,2,-3,-4,3,
637,Genprey Mail U,Cotte Genprey U,Genprey-Panzer U,Malla de Genprey U,Cotta Genprey U,,0,1,4,7,,0,1,7,2,50,,2,-2,3,-2,-1,
638,Genprey Vest U,Tunique Genprey U,Genprey-Weste U,Chaleco de Genprey U,Pettorina Genprey U,,0,1,4,7,,0,2,7,2,24,,4,0,5,0,0,
639,Ioprey Mail U,Cotte Ioprey U,Ioprey-Panzer U,Malla de Ioprey U,Cotta Ioprey U,,0,1,5,7,,0,1,7,2,50,,3,2,-2,1,-1,
640,Ioprey Vest U,Tunique Ioprey U,Ioprey-Weste U,Chaleco de Ioprey U,Pettorina Ioprey U,,0,1,5,7,,0,2,7,2,26,,4,3,0,2,0,
641,Kut-Ku Mail U,Cotte Kut-Ku U,Kut-Ku-Panzer U,Malla de Kut-Ku U,Cotta Kut-Ku U,,0,1,4,7,,0,1,7,2,50,,2,-2,0,-2,-1,
642,Kut-Ku Vest U,Tunique Kut-Ku U,Kut-Ku-Weste U,Chaleco de Kut-Ku U,Pettorina Kut-Ku U,,0,1,4,7,,0,2,7,2,26,,5,1,3,-1,0,
643,Cephalos Mail U,Cotte Cephalos U,Cephalos-Panzer U,Malla de Cephalos U,Cotta Cephalos U,,0,1,4,7,,0,1,7,2,52,,-3,2,-4,2,0,
644,Cephalos Vest U,Tunique Cephalos U,Cephalos-Weste U,Chaleco Cephalos U,Pettorina Cephalos U,,0,1,4,7,,0,2,7,2,26,,-1,5,-2,3,1,
645,Conga Mail U,Cotte Conga U,Conga-Panzer U,Malla de Conga U,Cotta di Conga U,,0,1,4,7,,0,1,7,2,52,,-3,2,2,-1,0,
646,Conga Vest U,Tunique Conga U,Conga-Weste U,Chaleco de Conga U,Pettorina di Conga U,,0,1,4,7,,0,2,7,2,26,,-1,4,4,0,1,
647,Gypceros Mail U,Cotte Gypceros U,Gypceros-Panzer U,Malla de Gypceros U,Cotta Gypceros U,,0,1,5,7,,0,1,7,2,52,,-4,1,4,1,0,
648,Gypceros Vest U,Tunique Gypceros U,Gypceros-Weste U,Chaleco Gypceros U,Pettorina Gypceros U,,0,1,5,7,,0,2,7,2,26,,-1,4,6,3,0,
649,Khezu Mail U,Cotte Khezu U,Khezu-Panzer U,Malla de Khezu U,Cotta Khezu U,,0,1,5,7,,0,1,7,2,54,,3,-3,4,0,0,
650,Khezu Vest U,Tunique Khezu U,Khezu-Weste U,Chaleco de Khezu U,Pettorina Khezu U,,0,1,5,7,,0,2,7,2,26,,5,-1,6,1,0,
651,Hermitaur Mail U,Cotte Hermitaur U,Hermitaur-Panzer U,Malla de Hermitaur U,Cotta Hermitaur U,,0,1,4,7,,0,1,7,2,54,,-3,3,-4,0,1,
652,Hermitaur Vest U,Tunique Hermitaur U,Hermitaur-Weste U,Chaleco Hermitaur U,Pettor. Hermitaur U,,0,1,4,7,,0,2,7,2,26,,-1,5,-2,1,2,
653,Basarios Mail U,Cotte Basarios U,Basarios-Panzer U,Malla de Basarios U,Cotta Basarios U,,0,1,5,7,,0,1,7,1,54,,0,2,2,1,-2,
654,Basarios Vest U,Tunique Basarios U,Basarios-Weste U,Chaleco Basarios U,Pettorina Basarios U,,0,1,5,7,,0,2,7,1,26,,2,4,4,2,0,
655,Plesioth Mail U,Cotte Plesioth U,Plesioth-Panzer U,Malla de Plesioth U,Cotta Plesioth U,,0,1,5,8,,0,1,7,1,56,,-4,4,-4,2,0,
656,Plesioth Vest U,Tunique Plesioth U,Plesioth-Weste U,Chaleco Plesioth U,Pettorina Plesioth U,,0,1,5,8,,0,2,7,1,28,,-2,6,-2,3,1,
657,Blango Mail U,Cotte Blango U,Blango-Panzer U,Malla de Blango U,Cotta di Blango U,,0,1,5,8,,0,1,7,2,58,,-4,2,0,3,1,
658,Blango Vest U,Tunique Blango U,Blango-Weste U,Chaleco de Blango U,Pettorina Blango U,,0,1,5,8,,0,2,7,2,28,,-3,4,1,5,2,
659,Ceanataur Mail U,Cotte Ceanataur U,Ceanataur-Panzer U,Malla de Ceanataur U,Cotta di Ceanataur U,,0,1,5,8,,0,1,7,2,59,,1,2,-1,-1,0,
660,Ceanataur Vest U,Tun ique Ceanataur U,Ceanataur-Weste U,Chaleco Ceanataur U,Pettor. Ceanataur U,,0,1,5,8,,0,2,7,2,28,,2,4,0,0,2,
661,Diablo Mail U,Cotte Diablos U,Diablos-Panzer U,Malla de Diablos U,Cotta di Diablos U,,0,1,6,9,,0,1,7,1,62,,3,-1,1,-2,0,
662,Diablo Vest U,Tunique Diablos U,Diablos-Weste U,Chaleco de Diablos U,Pettorina Diablos U,,0,1,6,9,,0,2,7,1,28,,5,2,4,-1,0,
663,Gravios Mail U,Cotte Gravios U,Gravios-Panzer U,Malla de Gravios U,Cotta Gravios U,,0,1,6,9,,0,1,7,3,62,,2,-2,2,1,0,
664,Gravios Vest U,Tunique Gravios U,Gravios-Weste U,Chaleco de Gravios U,Pettorina Gravios U,,0,1,6,9,,0,2,7,3,28,,4,1,3,2,0,
665,(dummy)Famitsu T-Shirt S,(dummy)Famitsu T-Shirt S,(dummy)Famitsu T-Shirt S,(dummy)Famitsu T-Shirt S,(dummy)Famitsu T-Shirt S,,0,1,6,10,,0,0,8,1,30,,4,4,4,4,4,
666,Hunter T-Shirt,T-shirt de chasseur,Jäger-T-Shirt,Camiseta de Cazador,Maglietta cacciatore,,0,1,6,10,,0,0,8,2,30,,4,4,4,4,4,
667,Black Belt Mail S,Cot. ceint. noire S,Schwarzgurt-Panzer S,Malla Cin. Neg. S,Cotta Cintura nera S,,0,1,8,8,,0,0,8,1,30,,3,3,3,3,3,
668,Shinobi Suit(Heaven),Cost. Shinobi Cieux,ShinobiGwndHimmelrch,Tr. Shinobi (Par.),Abito Shinobi(Par.),,0,1,6,10,,0,0,8,2,30,,2,-6,4,-3,2,
669,Shinobi Suit (Earth),Cost. Shinobi Terre,Shinobi-Gewand Erde,Tr. Shinobi (Tierra),Abito Shinobi(Terra),,0,1,6,10,,0,0,8,2,30,,2,-6,4,-3,2,
670,Red Guild Guard Suit,Costum.grd.gld rouge,Rt GildWächt-Gewand,Tra. Guar. Gre. Rojo,Abito Rosso G. Gilda,,0,1,5,9,,1,0,8,0,30,,0,0,0,0,0,
671,Red Guild Guard Vest,Tuniq.grd.gld rouge,Rt GildWächt-Weste,Chal. Gua. Gre. Rojo,Pett. Rossa G. Gilda,,0,1,4,9,,1,0,8,0,30,,0,0,0,0,0,
672,Blue GuildGuard Suit,Costum.gard.gld bleu,Bl GildWächt-Gewand,Traj. Cab. Gre. Azul,Abito Blu G. Gilda,,0,1,5,8,,1,0,8,0,30,,0,0,0,0,0,
673,Blue GuildGuard Vest,Tuniq.grd.gld bleue,Bl GildWächt-Weste,Chal. Gua. Gre. Azul,Pett.Blu Guard.Gilda,,0,1,5,8,,1,0,8,0,30,,0,0,0,0,0,
674,Red Guild Guard Suit,Costum.grd.gld rouge,Rt GildWächt-Gewand,Tra. Guar. Gre. Rojo,Abito Rosso G. Gilda,,0,1,5,9,,2,0,8,0,30,,0,0,0,0,0,
675,Red Guild Guard Vest,Tuniq.grd.gld rouge,Rt GildWächt-Weste,Chal. Gua. Gre. Rojo,Pett. Rossa G. Gilda,,0,1,4,9,,2,0,8,0,30,,0,0,0,0,0,
676,Blue GuildGuard Suit,Costum.gard.gld bleu,Bl GildWächt-Gewand,Traj. Cab. Gre. Azul,Abito Blu G. Gilda,,0,1,5,8,,2,0,8,0,30,,0,0,0,0,0,
677,Blue GuildGuard Vest,Tuniq.grd.gld bleue,Bl GildWächt-Weste,Chal. Gua. Gre. Azul,Pett.Blu Guard.Gilda,,0,1,5,8,,2,0,8,0,30,,0,0,0,0,0,
678,(dummy)Devil Blos Mail,(dummy)Devil Blos Mail,(dummy)Devil Blos Mail,(dummy)Devil Blos Mail,(dummy)Devil Blos Mail,,0,1,6,9,,0,1,8,1,40,,3,-1,1,-2,0,
679,(dummy)Devil Blos Vest,(dummy)Devil Blos Vest,(dummy)Devil Blos Vest,(dummy)Devil Blos Vest,(dummy)Devil Blos Vest,,0,1,6,9,,0,2,8,1,20,,5,2,4,-1,0,
680,(dummy)Jolly Roger Suit,(dummy)Jolly Roger Suit,(dummy)Jolly Roger Suit,(dummy)Jolly Roger Suit,(dummy)Jolly Roger Suit,,0,1,6,10,,0,1,8,0,48,,0,0,0,0,0,
681,(dummy)Jolly Roger Jacket,(dummy)Jolly Roger Jacket,(dummy)Jolly Roger Jacket,(dummy)Jolly Roger Jacket,(dummy)Jolly Roger Jacket,,0,1,6,10,,0,2,8,0,24,,0,0,0,0,0,
682,Golden Haori,Haori doré,Gold-Haori,Haori Dorado,Haori Dorato,,0,1,6,6,,0,1,8,0,55,,3,2,2,-2,3,
683,PuppetMaster Costume,Cost. marionnettiste,Drahtzieher-Kostüm,Traje Titiritero,Costume Burattinaio,,0,1,6,8,,0,2,8,0,28,,4,3,3,-1,4,
684,Obituary Petto S,Petto nécrologie S,Todes-Petto S,Peto de Obituario S,Petto Necrologio S,,0,1,4,7,,1,1,8,1,56,,3,-5,3,-4,2,
685,Obituary Pectus S,Pectus nécrologie S,Todes-Pectus S,Pecho de Obituario S,Pectus Necrologio S,,0,1,4,7,,1,2,8,1,28,,4,-4,5,-3,2,
686,Butterfly Petto S,Petto papillon S,Schmetterling-PettoS,Peto de Mariposa S,Petto Farfalla S,,0,1,4,7,,2,1,8,1,56,,3,-5,3,-4,2,
687,Butterfly Pectus S,Pectus papillon S,SchmetterlingPectusS,Pecho de Mariposa S,Pectus Farfalla S,,0,1,4,7,,2,2,8,1,28,,4,-4,5,-3,2,
688,DeathStench Muscle S,Muscle odeur de m. S,Todesgestank-MuskelS,Músc. Hedor Muerte S,Musc. Puzza Morte S,,0,1,5,8,,0,1,8,1,64,,2,1,1,-1,0,
689,Death Stench Heart S,Cœur odeur de m. S,Todesgestank-Herz S,Cora. Hedor Muerte S,Cuore Puzza Morte S,,0,1,5,8,,0,2,8,1,30,,3,2,2,0,1,
690,SupremeMizuha Guards,Gardes Mizuha suprm,Über-Mizuha-Schutz,Guardb. Mizuha Supr.,Protez. Mizuha Supr.,,0,1,6,9,,0,1,8,1,64,,-4,3,0,4,-1,
691,SprmExtrvagantCamise,Camise extrav. suprm,Extrvgnt Über-Schutz,Camisa Extrav. Supr.,Tunica Sperim.Strav.,,0,1,6,9,,0,2,8,1,30,,-3,4,1,5,0,
692,Kushala Cista S,Cista Kushala S,Kushala-Cista S,Cista Kushala S,Cista di Kushala S,,0,1,6,8,,0,1,8,1,66,,0,2,-2,4,-3,
693,Kushala Vise S,Étau Kushala S,Kushala-Vise S,Torso Kushala S,Morso di Kushala S,,0,1,6,8,,0,2,8,1,32,,2,3,-2,5,-2,
694,Kirin Jacket S,Gilet Kirin S,Kirin-Jacke S,Chaqueta de Kirin S,Giacca Kirin S,,0,1,5,9,,0,1,8,1,66,,0,2,4,0,-1,
695,Kirin Cape S,Cape Kirin S,Kirin-Cape S,Capa de Kirin S,Cappa Kirin S,,0,1,5,9,,0,2,8,1,32,,1,4,6,1,0,
696,Auroros Torso Haku,Plast. Auroros Haku,Auroros-Torso Haku,Torso Auroros Haku,Corazza Auroros Haku,,0,1,6,9,,1,1,8,1,66,,-2,2,0,2,-4,
697,Genesis Torso Haku,Plast. Genesis Haku,Genesis-Torso Haku,Torso Génesis Haku,Corazza Genesis Haku,,0,1,6,9,,1,2,8,1,32,,1,3,2,3,-2,
698,Borealis Chest Haku,Bust. Borealis Haku,Boralis-HarnischHaku,Pech. Boreal Haku,Pettor.Borealis Haku,,0,1,6,9,,2,1,8,1,66,,-2,2,0,2,-4,
699,Glyph Chest Haku,Bustier Glyphe Haku,Glyph-Harnisch Haku,Pechera Glyph Haku,Pettorale Glifo Haku,,0,1,6,9,,2,2,8,1,32,,1,3,2,3,-2,
700,Ultimate Indra Vest,Tunique Indra ultime,UltimatIndraWeste,Chaleco Indra Def.,Pettorina Indra Def.,,0,1,6,9,,0,1,8,1,70,,-2,3,2,2,-2,
701,SupremeSteadfastVest,Tunique inébr. suprm,Stndfst Über-Weste,Chaleco Firme Supr.,Pettorina Sol. Supr.,,0,1,6,9,,0,2,8,1,34,,0,5,3,3,-1,
702,Kaiser Mail S,Cotte Kaiser S,Kaiser-Panzer S,Malla de Kaiser S,Cotta del Kaiser S,,0,1,6,9,,0,1,8,1,70,,5,-1,0,0,-2,
703,Kaiser Vest S,Tunique Kaiser S,Kaiser-Weste S,Chaleco de Kaiser S,Pettorina Kaiser S,,0,1,6,9,,0,2,8,1,34,,6,1,2,0,-1,
704,Dragonhide S,Cuir-de-dragon S,Drachenlederhaut S,Piel de Dragón S,Pelle-di-Drago S,,0,1,6,10,,0,1,8,0,70,,0,2,2,2,-5,
705,Dragonskin S,Peau-de-dragon S,Drachenhaut S,Pellejo de Dragón S,Pellame-di-Drago S,,0,1,6,10,,0,2,8,0,34,,2,4,4,3,-2,
706,Dark Akantor Aegis,Aegis Akantor sombre,SchwarzAkantor-Aegis,Égida Akantor Oscura,Egida Akantor Scuro,,0,1,6,9,,0,1,8,1,70,,2,3,-1,4,-4,
707,Dark Akantor Plate,Plastron Akantor smb,SchwAkantor-Platte,Placa Akantor Oscura,Coraz. Akantor Scuro,,0,1,6,9,,0,2,8,1,34,,3,4,0,5,-2,
